,code,i94port_raw,i94port_state,i94port_bps,i94port_city,place,city,city_ascii,state_id,state_name,county_fips,county_name,latitude,longitude,population,population_proper,density,source,incorporated,timezone,zips,id,city_ascii_upper,country,country_code,,,
204,GPM,"GRAND PORTAGE, MN",MN,unknown,GRAND PORTAGE,unknown,Grand Portage,Grand Portage,MN,Minnesota,27031,Cook,47.9638,-89.6848,,,66.2,point,FALSE,America/Chicago,55605,1840031811,GRAND PORTAGE,United States,US,,,
285,PNH,"PITTSBURG, NH",NH,unknown,PITTSBURG,unknown,Pittsburg,Pittsburg,NH,New Hampshire,33007,Coos,45.051111,-71.391389,869,869,3,,,America/New_York,03592,,PITTSBURG,United States,US,,,
353,COO,"COOS BAY, OR",OR,unknown,COOS BAY,unknown,Coos Bay,Coos Bay,OR,Oregon,41011,Coos,43.3789,-124.233,32030,16295,592.0,polygon,TRUE,America/Los_Angeles,97459 97420,1840018653,COOS BAY,United States,US,,,
487,KLM,"KALAMA, WA",WA,unknown,KALAMA,unknown,Kalama,Kalama,WA,Washington,53015,Cowlitz,46.0171,-122.8393,3794,2687,297.0,polygon,TRUE,America/Los_Angeles,98625,1840018502,KALAMA,United States,US,,,
489,LON,"LONGVIEW, WA",WA,unknown,LONGVIEW,unknown,Longview,Longview,WA,Washington,53015,Cowlitz,46.146,-122.963,65619,37602,976.0,polygon,TRUE,America/Los_Angeles,98632,1840019904,LONGVIEW,United States,US,,,
367,JCP,"CULEBRA - BENJAMIN RIVERA, PR",PR,unknown,CULEBRA - BENJAMIN RIVERA,unknown,Culebra Zona Urbana,Culebra Zona Urbana,PR,Puerto Rico,72049,Culebra,18.3105,-65.3029,,,780.6,polygon,FALSE,America/Puerto_Rico,775,1630035658,,United States,US,,,
173,POM,"PORTLAND, ME",ME,unknown,PORTLAND,unknown,Portland,Portland,ME,Maine,23005,Cumberland,43.6773,-70.2715,206023,66882,1198.0,polygon,TRUE,America/New_York,04101 04102 04103 04108 04109 04019 04104 04112 04116 04122 04123 04124,1840000327,PORTLAND,United States,US,,,
254,FAY,"FAYETTEVILLE, NC",NC,unknown,FAYETTEVILLE,unknown,Fayetteville,Fayetteville,NC,North Carolina,37051,Cumberland,35.0846,-78.9776,324700,209889,548.0,polygon,TRUE,America/New_York,28304 28306 28307 28301 28303 28308 28305 28390 28311 28310 28314 28302 28309,1840013490,FAYETTEVILLE,United States,US,,,
344,CLE,"CLEVELAND, OH",OH,unknown,CLEVELAND,unknown,Cleveland,Cleveland,OH,Ohio,39035,Cuyahoga,41.4767,-81.6805,1730363,385525,1915.0,polygon,TRUE,America/New_York,44135 44119 44113 44112 44111 44110 44115 44114 44144 44128 44127 44120 44104 44105 44106 44101 44102 44103 44108 44109 44181 44190 44191 44192 44193 44194 44195 44197 44198 44199,1840000596,CLEVELAND,United States,US,,,
392,ADS,"ADDISON AIRPORT- ADDISON, TX",TX,unknown,ADDISON AIRPORT- ADDISON,unknown,Addison,Addison,TX,Texas,48113,Dallas,32.9587,-96.8356,15458,15458,1363,polygon,TRUE,America/Chicago,75254 75001 75391,1840022057,,United States,US,,,
403,DAL,"DALLAS, TX",TX,unknown,DALLAS,unknown,Dallas,Dallas,TX,Texas,48113,Dallas,32.7937,-96.7662,5733259,1341075,1523.0,polygon,TRUE,America/Chicago,75287 75098 75233 75231 75237 75254 75251 75252 75253 75032 75238 75232 75230 75236 75234 75235 75088 75087 75243 75244 75249 75248 75051 75210 75211 75212 75214 75215 75216 75217 75218 75219 75390 75182 75229 75228 75220 75223 75225 75224 75227 75226 75241 75240 75247 75246 75043 75166 75270 75207 75206 75205 75204 75203 75202 75201 75209 75208 75019 75221 75222 75242 75250 75260 75262 75263 75264 75266 75267 75277 75283 75284 75285 75301 75303 75312 75313 75315 75320 75336 75339 75342 75354 75355 75356 75357 75358 75359 75360 75367 75370 75371 75372 75373 75374 75376 75378 75379 75380 75382 75389 75392 75393 75394 75395 75397 75398,1840019440,DALLAS,United States,US,,,
511,MSN,"TRUAX FIELD - DANE COUNTY, WI",WI,unknown,TRUAX FIELD - DANE COUNTY,unknown,Madison,Madison,WI,Wisconsin,55025,Dane,43.0808,-89.3922,439553.0,255214,1279,polygon,TRUE,America/Chicago,53706 53704 53705 53703 53714 53726 53792 53719 53718 53715 53717 53716 53711 53713 53701 53707 53708 53725 53774 53777 53782 53783 53784 53785 53786 53788 53789 53790 53793 53794,1840002915,,United States,US,,,
248,SCO,"SCOBEY, MT",MT,unknown,SCOBEY,unknown,Scobey,Scobey,MT,Montana,30019,Daniels,48.7904,-105.4206,1022,1022,536.0,polygon,TRUE,America/Denver,59263,1840021055,SCOBEY,United States,US,,,
222,WHI,"WHITETAIL, MT",MT,unknown,WHITETAIL,unknown,Whitetail,Whitetail,MT,Montana,30019,Daniels,48.895,-105.1633,,,23.2,point,FALSE,America/Denver,59276,1840032770,WHITETAIL,United States,US,,,
361,MDT,"HARRISBURG, PA",PA,unknown,HARRISBURG,unknown,Harrisburg,Harrisburg,PA,Pennsylvania,42043,Dauphin,40.2752,-76.8843,441580,49192,2336.0,polygon,TRUE,America/New_York,17120 17101 17102 17103 17104 17110 17105 17108 17121 17122 17123 17124 17125 17126 17127 17128 17129 17130,1840001288,HARRISBURG,United States,US,,,
362,HSB,"HARRISBURG, PA",VA,unknown,HARRISBURG,unknown,Harrisburg,Harrisburg,PA,Pennsylvania,42043,Dauphin,40.2752,-76.8843,441580,49192,2336.0,polygon,TRUE,America/New_York,17120 17101 17102 17103 17104 17110 17105 17108 17121 17122 17123 17124 17125 17126 17127 17128 17129 17130,1840001288,HARRISBURG,United States,US,,,
390,NSV,"NASHVILLE, TN",TN,unknown,NASHVILLE,unknown,Nashville,Nashville,TN,Tennessee,47037,Davidson,36.1714,-86.7844,1076645,667560,541.0,polygon,TRUE,America/Chicago,37027 37138 37076 37072 37205 37206 37240 37243 37246 37218 37219 37216 37217 37214 37215 37212 37213 37210 37211 37189 37080 37209 37208 37204 37207 37201 37203 37115 37013 37228 37221 37220 37143 37011 37116 37202 37222 37224 37227 37229 37230 37232 37234 37235 37236 37238 37241 37242 37244 37250,1840036155,NASHVILLE,United States,US,,,
67,DEN,"DENVER, CO",CO,unknown,DENVER,unknown,Denver,Denver,CO,Colorado,8031,Denver,39.7621,-104.8759,2787266,704621,1774.0,polygon,TRUE,America/Denver,80264 80218 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80208 80217 80243 80244 80248 80250 80256 80257 80259 80261 80262 80265 80266 80271 80273 80274 80281 80291 80299,1840018789,DENVER,United States,US,,,
64,APA,"ARAPAHOE COUNTY, CO",CO,unknown,ARAPAHOE COUNTY,unknown,Denver,Denver,CO,Colorado,8031,Denver,39.7621,-104.8759,2787266,704621,1774.0,polygon,TRUE,America/Denver,80264 80218 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80208 80217 80243 80244 80248 80250 80256 80257 80259 80261 80262 80265 80266 80271 80273 80274 80281 80291 80299,1840018789,DENVER,United States,US,,,
359,RDM,"ROBERTS FIELDS - REDMOND, OR",OR,unknown,ROBERTS FIELDS - REDMOND,unknown,Redmond,Redmond,OR,Oregon,41017,Deschutes,44.2631,-121.1798,31695.0,30011,688,polygon,TRUE,America/Los_Angeles,97756,1840020003,,United States,US,,,
76,WAS,WASHINGTON DC,unknown,unknown,WASHINGTON DC,unknown,Washington,Washington,DC,District of Columbia,11001,District of Columbia,38.9047,-77.0163,5289420.0,693972,4382,polygon,TRUE,America/New_York,20010 20011 20012 20015 20520 20307 20418 20024 20510 20593 20020 20540 20240 20245 20202 20390 20006 20005 20004 20009 20008 20204 20535 20317 20319 20405 20057 20052 20053 20017 20018 20565 20566 20560 20260 20228 20064 20551 20553 20019 20230 20373 20427 20007 20003 20002 20032 20036 20037 20506 20001 20045 20016 20013 20022 20026 20027 20029 20030 20033 20035 20038 20039 20040 20042 20043 20044 20047 20049 20050 20055 20056 20059 20060 20061 20062 20063 20065 20066 20067 20068 20071 20073 20074 20075 20076 20077 20078 20080 20081 20082 20090 20091 20201 20203 20207 20208 20210 20211 20212 20213 20214 20215 20216 20217 20218 20219 20220 20221 20222 20223 20224 20226 20227 20229 20232 20233 20235 20237 20238 20239 20241 20242 20244 20250 20251 20252 20254 20261 20262 20265 20266 20268 20270 20277 20289 20299 20301 20303 20306 20310 20314 20318 20330 20340 20350 20355 20370 20372 20374 20375 20376 20380 20388 20389 20391 20392 20393 20394 20395 20398 20401 20402 20403 20404 20407 20408 20410 20411 20412 20413 20414 20415 20416 20417 20419 20420 20421 20422 20423 20424 20425 20426 20428 20429 20431 20433 20434 20435 20436 20437 20439 20440 20441 20442 20444 20447 20451 20453 20456 20460 20463 20468 20469 20470 20472 20500 20501 20502 20503 20504 20505 20507 20508 20509 20511 20515 20521 20522 20523 20524 20525 20526 20527 20528 20529 20530 20531 20533 20534 20536 20537 20538 20539 20541 20542 20543 20544 20546 20547 20548 20549 20552 20554 20555 20557 20559 20570 20571 20572 20573 20575 20576 20577 20578 20579 20580 20581 20585 20586 20588 20590 20591 20594 20597 20598 20599 56901 56902 56904 56908 56915 56920 56933 56935 56944 56945 56950 56965 56967 56972 56998 56999,1840006060,,United States,US,,,
261,AMB,"AMBROSE, ND",ND,unknown,AMBROSE,unknown,Ambrose,Ambrose,ND,North Dakota,38023,Divide,48.9559,-103.4813,27,27,10.0,polygon,TRUE,America/Chicago,58833,1840000033,AMBROSE,United States,US,,,
266,FRT,"FORTUNA, ND",ND,unknown,FORTUNA,unknown,Fortuna,Fortuna,ND,North Dakota,38023,Divide,48.9099,-103.7783,22,22,8.0,polygon,TRUE,America/Chicago,58844,1840000035,FORTUNA,United States,US,,,
273,NOO,"NOONAN, ND",ND,unknown,NOONAN,unknown,Noonan,Noonan,ND,North Dakota,38023,Divide,48.8899,-103.0099,119,119,157.0,polygon,TRUE,America/Chicago,58765,1840000036,NOONAN,United States,US,,,
303,LAS,"LAS CRUCES, NM",NM,unknown,LAS CRUCES,unknown,Las Cruces,Las Cruces,NM,New Mexico,35013,Do̱a Ana,32.3265,-106.7893,133988,101712,510.0,polygon,TRUE,America/Denver,88012 88011 88005 88007 88001 88006 88013,1840020683,LAS CRUCES,United States,US,,,
306,STR,"SANTA TERESA, NM",NM,unknown,SANTA TERESA,unknown,Santa Teresa,Santa Teresa,NM,New Mexico,35013,Do̱a Ana,31.8698,-106.671,,,795.0,polygon,FALSE,America/Denver,88008,1840019414,SANTA TERESA,United States,US,,,
282,OMA,"OMAHA, NE",NE,unknown,OMAHA,unknown,Omaha,Omaha,NE,Nebraska,31055,Douglas,41.2628,-96.0495,827786,466893,1308.0,polygon,TRUE,America/Chicago,68112 68114 68117 68116 68118 68102 68106 68107 68104 68105 68108 68178 68122 68124 68127 68111 68110 68022 68135 68144 68137 68134 68132 68131 68130 68164 68154 68152 68101 68103 68109 68119 68139 68145 68172 68175 68176 68179 68180 68182 68183 68197 68198,1840009315,OMAHA,United States,US,,,
127,DPA,"DUPAGE COUNTY, IL",IL,unknown,DUPAGE COUNTY,unknown,West Chicago,West Chicago,IL,Illinois,17043,DuPage,41.8958,-88.2252,27182,27182,692,polygon,TRUE,America/Chicago,60185 60186,1840010165,,United States,US,,,
90,JAC,"JACKSONVILLE, FL",FL,unknown,JACKSONVILLE,unknown,Jacksonville,Jacksonville,FL,Florida,12031,Duval,30.3322,-81.6749,1156291,892062,460.0,polygon,TRUE,America/New_York,32224 32225 32226 32227 32220 32221 32222 32223 32228 32219 32218 32217 32216 32211 32210 32212 32233 32246 32244 32234 32205 32202 32250 32254 32257 32256 32208 32209 32206 32204 32258 32277 32207 32099 32201 32203 32214 32229 32231 32232 32235 32236 32237 32238 32239 32241 32245 32247 32255,1840015031,JACKSONVILLE,United States,US,,,
48,OTM,"OTAY MESA, CA",CA,unknown,OTAY MESA,Otay Mesa,San Diego,San Diego,CA,California,6073,San Diego,32.5583913,-116.9425228,3210314,1419516,1687.0,polygon,TRUE,America/Los_Angeles,,,SAN DIEGO,United States,US,,,
49,BLT,"PACIFIC, HWY. STATION, CA",CA,unknown,"PACIFIC, HWY. STATION",Cross Border Express,San Diego,San Diego,CA,California,6073,San Diego,32.548333,-116.974444,3210314,1419516,1687.0,polygon,TRUE,America/Los_Angeles,,,SAN DIEGO,United States,US,,,
59,SYS,"SAN YSIDRO, CA",CA,unknown,SAN YSIDRO,San Ysidro,San Diego,San Diego,CA,California,6073,San Diego,32.54333,-117.029722,3210314,1419516,1687.0,polygon,TRUE,America/Los_Angeles,,,SAN DIEGO,United States,US,,,
139,BTN,"BATON ROUGE, LA",LA,unknown,BATON ROUGE,unknown,Baton Rouge,Baton Rouge,LA,Louisiana,22033,East Baton Rouge,30.4423,-91.1314,583613,225374,1012.0,polygon,TRUE,America/Chicago,70836 70808 70809 70802 70803 70801 70806 70807 70805 70820 70819 70811 70815 70814 70816 70804 70813 70821 70822 70823 70825 70827 70831 70833 70835 70873 70874 70891 70892 70893 70894 70895 70898,1840013941,BATON ROUGE,United States,US,,,
427,MAF,"ODESSA REGIONAL, TX",TX,unknown,ODESSA REGIONAL,unknown,Odessa,Odessa,TX,Texas,48135,Ector,31.8831,-102.3407,147810.0,116861,998,polygon,TRUE,America/Chicago,79762 79761 79763 79765 79768 79769,1840020794,,United States,US,,,
299,CRL,"CARLSBAD, NM",NM,unknown,CARLSBAD,unknown,Carlsbad,Carlsbad,NM,New Mexico,35015,Eddy,32.4067,-104.2376,32848,28774,380.0,polygon,TRUE,America/Denver,88220 88221,1840019444,CARLSBAD,United States,US,,,
66,COS,"COLORADO SPRINGS, CO",CO,unknown,COLORADO SPRINGS,unknown,Colorado Springs,Colorado Springs,CO,Colorado,8041,El Paso,38.8674,-104.7606,623946,464474,920.0,polygon,TRUE,America/Denver,80951 80909 80904 80905 80906 80907 80903 80939 80938 80910 80917 80916 80915 80914 80919 80918 80927 80924 80925 80922 80923 80920 80921 80929 80901 80932 80934 80935 80936 80937 80941 80942 80946 80947 80949 80950 80960 80962 80977 80995 80997,1840018825,COLORADO SPRINGS,United States,US,,,
407,ELP,"EL PASO, TX",TX,unknown,EL PASO,unknown,El Paso,El Paso,TX,Texas,48141,El Paso,31.8479,-106.4309,845674,683577,1025.0,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,EL PASO,United States,US,,,
398,SCC,"BP SPEC COORD. CTR, TX",TX,unknown,BP SPEC COORD. CTR,Border Patrol Special Coordination Centre,El Paso,El Paso,TX,Texas,48141,El Paso,31.8479,-106.4309,845674.0,683577,1025,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,,United States,US,,,
399,BTC,"BP TACTICAL UNIT, TX",TX,unknown,BP TACTICAL UNIT,Border Patrol Tactical Unit,El Paso,El Paso,TX,Texas,48141,El Paso,31.8479,-106.4309,845674.0,683577,1025,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,,United States,US,,,
400,BOA,"BRIDGE OF AMERICAS, TX",TX,unknown,BRIDGE OF AMERICAS,Bridge of the Americas,El Paso,El Paso,TX,Texas,48141,El Paso,31.765183,-106.452103,845674.0,683577,1025,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,,United States,US,,,
433,POE,"PORT OF EL PASO, TX",TX,unknown,PORT OF EL PASO,unknown,El Paso,El Paso,TX,Texas,48141,El Paso,31.8479,-106.4309,845674.0,683577,1025,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,,United States,US,,,
441,YSL,"YSLETA, TX",TX,unknown,YSLETA,Ysleta,El Paso,El Paso,TX,Texas,48141,El Paso,31.671675,-106.335498,845674.0,683577,1025,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,,United States,US,,,
428,PDN,"PASO DEL NORTE,TX",unknown,unknown,"PASO DEL NORTE, TX",Paso del Norte,El Paso,El Paso,TX,Texas,48141,El Paso,31.749929,-106.486691,845674,683577,1025.0,polygon,TRUE,America/Denver,79901 79902 79903 79904 79905 79906 79907 79930 79932 79935 79934 79936 79912 79911 79835 79922 79920 79927 79924 79925 79915 79910 79913 79914 79917 79923 79926 79931 79937 79940 79941 79943 79944 79945 79946 79947 79948 79949 79950 79951 79952 79953 79954 79955 79958 79960 79961 79968 79976 79978 79980 79995 79996 79997 79998 79999 88540 88541 88542 88543 88544 88545 88546 88547 88548 88549 88550 88553 88554 88555 88556 88557 88558 88559 88560 88561 88562 88563 88565 88566 88567 88568 88569 88570 88571 88572 88573 88574 88575 88576 88577 88578 88579 88580 88581 88582 88583 88584 88585 88586 88588 88590 88595,1840023252,EL PASO,United States,US,,,
408,FAB,"FABENS, TX",TX,unknown,FABENS,unknown,Fabens,Fabens,TX,Texas,48141,El Paso,31.5136,-106.1521,,,683.0,polygon,FALSE,America/Denver,79838,1840018152,FABENS,United States,US,,,
313,BUF,"BUFFALO, NY",NY,unknown,BUFFALO,unknown,Buffalo,Buffalo,NY,New York,36029,Erie,42.9017,-78.8487,926261,258612,2472.0,polygon,TRUE,America/New_York,14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14233 14240 14263 14264 14267 14269 14270 14272 14273 14276 14280,1840000386,BUFFALO,United States,US,,,
429,PBB,"PEACE BRIDGE, NY",NY,unknown,PEACE BRIDGE,Peace Bridge,Buffalo,Buffalo,NY,New York,36029,Erie,42.90694,-78.90556,926261.0,258612,2472,polygon,TRUE,America/New_York,14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14233 14240 14263 14264 14267 14269 14270 14272 14273 14276 14280,1840000386,,United States,US,,,
348,SDY,"SANDUSKY, OH",OH,unknown,SANDUSKY,unknown,Sandusky,Sandusky,OH,Ohio,39043,Erie,41.4437,-82.7149,47188,24845,986.0,polygon,TRUE,America/New_York,44870 44871,1840003433,SANDUSKY,United States,US,,,
360,ERI,"ERIE, PA",PA,unknown,ERIE,unknown,Erie,Erie,PA,Pennsylvania,42049,Erie,42.1168,-80.0733,188079,97369,1964.0,polygon,TRUE,America/New_York,16546 16510 16511 16508 16503 16502 16501 16507 16504 16512 16514 16522 16530 16534 16538 16541 16544 16550 16553,1840000478,ERIE,United States,US,,,
99,PEN,"PENSACOLA, FL",FL,unknown,PENSACOLA,unknown,Pensacola,Pensacola,FL,Florida,12033,Escambia,30.4427,-87.1886,344400,52590,898.0,polygon,TRUE,America/Chicago,32504 32501 32503 32502 32513 32522 32524 32591,1840015005,PENSACOLA,United States,US,,,
146,GLO,"GLOUCESTER, MA",MA,unknown,GLOUCESTER,unknown,Gloucester,Gloucester,MA,Massachusetts,25009,Essex,42.626,-70.6897,30172,30172,444.0,polygon,TRUE,America/New_York,01930 01931,1840000412,GLOUCESTER,United States,US,,,
293,NEW,"NEWARK/TETERBORO, NJ",NJ,unknown,NEWARK/TETERBORO,unknown,Newark,Newark,NJ,New Jersey,34013,Essex,40.7245,-74.1725,285154,285154,4560,polygon,TRUE,America/New_York,07103 07102 07105 07104 07107 07106 07108 07112 07114 07101 07175 07188 07191 07192 07193 07195 07198 07199,1840002791,,United States,US,,,
459,BEE,"BEECHER FALLS, VT",VT,unknown,BEECHER FALLS,unknown,Beecher Falls,Beecher Falls,VT,Vermont,50009,Essex,45.009,-71.4935,,,54.3,polygon,FALSE,America/New_York,05903 05902,1840025316,BEECHER FALLS,United States,US,,,
461,CNA,"CANAAN, VT",VT,unknown,CANAAN,unknown,Canaan,Canaan,VT,Vermont,50009,Essex,45.0044,-71.5344,,,274.1,polygon,FALSE,America/New_York,05903,1840025326,CANAAN,United States,US,,,
469,NRN,"NORTON, VT",VT,unknown,NORTON,unknown,Norton,Norton,VT,Vermont,50009,Essex,44.970278,-71.822222,169,169,4,,,,05907,,,United States,US,,,
7,FRB,"FAIRBANKS, AK",AK,unknown,FAIRBANKS,unknown,Fairbanks,Fairbanks,AK,Alaska,2090,Fairbanks North Star,64.8353,-147.6533,64732,31644,384.0,polygon,TRUE,America/Anchorage,99701 99703 99707,1840023463,FAIRBANKS,United States,US,,,
